[13:21:28] <FROM=ASGNSS#TO=HAB#TEXT=4556.23956,00743.74609#CNT=11#RSSI=-72#>
[13:21:28] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:26,WSA:7,H:24,T:28,R:0,P:6516,B:423#CNT=766#RSSI=-80#>
[13:21:32] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.23956,00743.74609#CNT=767#RSSI=-80#>
[13:21:39] <FROM=ASGNSS#TO=HAB#TEXT=4556.24022,00743.74642#CNT=12#RSSI=-71#>
[13:21:40] <FROM=ASUI#TO=HAB#TEXT=B:1,X:1,Y:-1#CNT=13#RSSI=-73#>
[13:21:40] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:26,WSA:7,H:24,T:28,R:0,P:6516,B:423#CNT=768#RSSI=-81#>
[13:21:43] <FROM=ACKHABGS#TO=ASUI#TEXT=B:1,X:1,Y:-1#CNT=769#RSSI=-77#>
[13:21:50] <FROM=ASGNSS#TO=HAB#TEXT=4556.24061,00743.74705#CNT=14#RSSI=-77#>
[13:21:51] <FROM=ASUI#TO=HAB#TEXT=B:1,X:1,Y:-1#CNT=15#RSSI=-71#>
[13:21:52] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:26,WSA:8,H:24,T:28,R:0,P:6516,B:423#CNT=770#RSSI=-78#>
[13:21:54] <FROM=ASUIGS#TO=HAB#TEXT=B:1,X:1,Y:-1#CNT=771#RSSI=-78#>
[13:21:59] <FROM=ACKHABGS#TO=ASUIGS#TEXT=B:1,X:1,Y:-1#CNT=772#RSSI=-76#>
[13:22:04] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:27,WSA:9,H:24,T:28,R:0,P:6516,B:423#CNT=773#RSSI=-82#>
[13:22:06] <FROM=ASUI#TO=HAB#TEXT=B:2,X:0,Y:0#CNT=0#RSSI=-73#>
[13:22:10] <FROM=ASUIGS#TO=HAB#TEXT=B:2,X:0,Y:0#CNT=774#RSSI=-77#>
[13:22:14] <FROM=ACKHABGS#TO=ASUIGS#TEXT=B:2,X:0,Y:0#CNT=775#RSSI=-77#>
[13:22:15] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:0,WSA:0,H:24,T:0,R:0,P:0,B:423#CNT=776#RSSI=-77#>
[13:22:22] <FROM=ASGNSS#TO=HAB#TEXT=112220.00,N*56#CNT=2#RSSI=-67#>
[13:22:26] <FROM=ASGNSSGS#TO=HAB#TEXT=112220.00,N*56#CNT=777#RSSI=-78#>
[13:22:27] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:20,WDA:34,WSA:10,H:24,T:28,R:0,P:6516,B:423#CNT=778#RSSI=-79#>
[13:22:34] <FROM=ASGNSS#TO=HAB#TEXT=112232.00,N*55#CNT=3#RSSI=-74#>
[13:22:38] <FROM=ASGNSSGS#TO=HAB#TEXT=112232.00,N*55#CNT=779#RSSI=-79#>
